CellID,Date,File,FileREbefore,FileREafter
2118,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742317_2011-12-07_RE3_3A_627058.tif,3742317_2012-11-10_RE4_3A_627058.tif
2119,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742317_2011-12-07_RE3_3A_627058.tif,3742317_2012-11-10_RE4_3A_627058.tif
2120,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742317_2011-12-07_RE3_3A_627058.tif,3742317_2012-11-10_RE4_3A_627058.tif
2121,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742317_2011-12-07_RE3_3A_627058.tif,3742317_2012-11-10_RE4_3A_627058.tif
2189,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742317_2011-12-07_RE3_3A_627058.tif,3742317_2012-11-10_RE4_3A_627058.tif
2190,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742317_2011-12-07_RE3_3A_627058.tif,3742317_2012-11-10_RE4_3A_627058.tif
2191,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742317_2011-12-07_RE3_3A_627058.tif,3742317_2012-11-10_RE4_3A_627058.tif
3022,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3023,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3024,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3092,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3093,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3094,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3095,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3309,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3379,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3380,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3381,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3382,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3383,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3384,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3385,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3451,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3452,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3453,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3454,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3455,2012-03-15,MCD14A1.A2012075.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
1912,2012-03-16,MCD14A1.A2012076.FireMask.tif,3742317_2011-12-07_RE3_3A_627058.tif,3742317_2012-11-10_RE4_3A_627058.tif
2259,2012-03-16,MCD14A1.A2012076.FireMask.tif,3742317_2011-12-07_RE3_3A_627058.tif,3742317_2012-11-10_RE4_3A_627058.tif
2328,2012-03-16,MCD14A1.A2012076.FireMask.tif,3742317_2011-12-07_RE3_3A_627058.tif,3742317_2012-11-10_RE4_3A_627058.tif
2329,2012-03-16,MCD14A1.A2012076.FireMask.tif,3742317_2011-12-07_RE3_3A_627058.tif,3742317_2012-11-10_RE4_3A_627058.tif
2330,2012-03-16,MCD14A1.A2012076.FireMask.tif,3742317_2011-12-07_RE3_3A_627058.tif,3742317_2012-11-10_RE4_3A_627058.tif
2398,2012-03-16,MCD14A1.A2012076.FireMask.tif,3742317_2011-12-07_RE3_3A_627058.tif,3742317_2012-11-10_RE4_3A_627058.tif
2399,2012-03-16,MCD14A1.A2012076.FireMask.tif,3742317_2011-12-07_RE3_3A_627058.tif,3742317_2012-11-10_RE4_3A_627058.tif
2400,2012-03-16,MCD14A1.A2012076.FireMask.tif,3742317_2011-12-07_RE3_3A_627058.tif,3742317_2012-11-10_RE4_3A_627058.tif
2468,2012-03-16,MCD14A1.A2012076.FireMask.tif,3742317_2011-12-07_RE3_3A_627058.tif,3742317_2012-11-10_RE4_3A_627058.tif
2469,2012-03-16,MCD14A1.A2012076.FireMask.tif,3742317_2011-12-07_RE3_3A_627058.tif,3742317_2012-11-10_RE4_3A_627058.tif
2470,2012-03-16,MCD14A1.A2012076.FireMask.tif,3742317_2011-12-07_RE3_3A_627058.tif,3742317_2012-11-10_RE4_3A_627058.tif
2883,2012-03-16,MCD14A1.A2012076.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
2951,2012-03-16,MCD14A1.A2012076.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
2952,2012-03-16,MCD14A1.A2012076.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
2953,2012-03-16,MCD14A1.A2012076.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3315,2012-03-16,MCD14A1.A2012076.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3316,2012-03-16,MCD14A1.A2012076.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3384,2012-03-16,MCD14A1.A2012076.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3385,2012-03-16,MCD14A1.A2012076.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3450,2012-03-16,MCD14A1.A2012076.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3451,2012-03-16,MCD14A1.A2012076.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3386,2012-03-17,MCD14A1.A2012077.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3387,2012-03-17,MCD14A1.A2012077.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3388,2012-03-17,MCD14A1.A2012077.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3389,2012-03-17,MCD14A1.A2012077.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3455,2012-03-17,MCD14A1.A2012077.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3456,2012-03-17,MCD14A1.A2012077.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3457,2012-03-17,MCD14A1.A2012077.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3458,2012-03-17,MCD14A1.A2012077.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3525,2012-03-17,MCD14A1.A2012077.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3526,2012-03-17,MCD14A1.A2012077.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3527,2012-03-17,MCD14A1.A2012077.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3528,2012-03-17,MCD14A1.A2012077.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3596,2012-03-17,MCD14A1.A2012077.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3597,2012-03-17,MCD14A1.A2012077.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3598,2012-03-17,MCD14A1.A2012077.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3529,2012-03-18,MCD14A1.A2012078.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
1866,2012-03-22,MCD14A1.A2012082.FireMask.tif,3742318_2011-12-07_RE4_3A_628235.tif,3742318_2012-11-03_RE2_3A_627058.tif
1867,2012-03-22,MCD14A1.A2012082.FireMask.tif,3742318_2011-12-07_RE4_3A_628235.tif,3742318_2012-11-03_RE2_3A_627058.tif
1868,2012-03-22,MCD14A1.A2012082.FireMask.tif,3742318_2011-12-07_RE4_3A_628235.tif,3742318_2012-11-03_RE2_3A_627058.tif
1869,2012-03-22,MCD14A1.A2012082.FireMask.tif,3742318_2011-12-07_RE4_3A_628235.tif,3742318_2012-11-03_RE2_3A_627058.tif
1936,2012-03-22,MCD14A1.A2012082.FireMask.tif,3742318_2011-12-07_RE4_3A_628235.tif,3742318_2012-11-03_RE2_3A_627058.tif
1937,2012-03-22,MCD14A1.A2012082.FireMask.tif,3742318_2011-12-07_RE4_3A_628235.tif,3742318_2012-11-03_RE2_3A_627058.tif
1800,2012-03-23,MCD14A1.A2012083.FireMask.tif,3742318_2011-12-07_RE4_3A_628235.tif,3742318_2012-11-03_RE2_3A_627058.tif
1801,2012-03-23,MCD14A1.A2012083.FireMask.tif,3742318_2011-12-07_RE4_3A_628235.tif,3742318_2012-11-03_RE2_3A_627058.tif
1867,2012-03-23,MCD14A1.A2012083.FireMask.tif,3742318_2011-12-07_RE4_3A_628235.tif,3742318_2012-11-03_RE2_3A_627058.tif
1868,2012-03-23,MCD14A1.A2012083.FireMask.tif,3742318_2011-12-07_RE4_3A_628235.tif,3742318_2012-11-03_RE2_3A_627058.tif
1869,2012-03-23,MCD14A1.A2012083.FireMask.tif,3742318_2011-12-07_RE4_3A_628235.tif,3742318_2012-11-03_RE2_3A_627058.tif
1870,2012-03-23,MCD14A1.A2012083.FireMask.tif,3742318_2011-12-07_RE4_3A_628235.tif,3742318_2012-11-03_RE2_3A_627058.tif
1871,2012-03-23,MCD14A1.A2012083.FireMask.tif,3742318_2011-12-07_RE4_3A_628235.tif,3742318_2012-11-03_RE2_3A_627058.tif
2782,2012-03-27,MCD14A1.A2012087.FireMask.tif,3742218_2011-11-20_RE1_3A_627058.tif,3742218_2012-12-13_RE4_3A_627058.tif
2783,2012-03-27,MCD14A1.A2012087.FireMask.tif,3742218_2011-11-20_RE1_3A_627058.tif,3742218_2012-12-13_RE4_3A_627058.tif
2784,2012-03-27,MCD14A1.A2012087.FireMask.tif,3742218_2011-11-20_RE1_3A_627058.tif,3742218_2012-12-13_RE4_3A_627058.tif
2785,2012-03-27,MCD14A1.A2012087.FireMask.tif,3742218_2011-11-20_RE1_3A_627058.tif,3742218_2012-12-13_RE4_3A_627058.tif
3246,2012-03-27,MCD14A1.A2012087.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3247,2012-03-27,MCD14A1.A2012087.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
1938,2012-03-29,MCD14A1.A2012089.FireMask.tif,3742318_2011-12-07_RE4_3A_628235.tif,3742318_2012-11-03_RE2_3A_627058.tif
1939,2012-03-29,MCD14A1.A2012089.FireMask.tif,3742318_2011-12-07_RE4_3A_628235.tif,3742318_2012-11-03_RE2_3A_627058.tif
1940,2012-03-29,MCD14A1.A2012089.FireMask.tif,3742318_2011-12-07_RE4_3A_628235.tif,3742318_2012-11-03_RE2_3A_627058.tif
1941,2012-03-29,MCD14A1.A2012089.FireMask.tif,3742318_2011-12-07_RE4_3A_628235.tif,3742318_2012-11-03_RE2_3A_627058.tif
2011,2012-03-29,MCD14A1.A2012089.FireMask.tif,3742318_2011-12-07_RE4_3A_628235.tif,3742318_2012-11-03_RE2_3A_627058.tif
3180,2012-05-02,MCD14A1.A2012123.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3181,2012-05-02,MCD14A1.A2012123.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3182,2012-05-02,MCD14A1.A2012123.FireMask.tif,3742218_2011-11-20_RE1_3A_627058.tif,3742218_2012-12-13_RE4_3A_627058.tif
3250,2012-05-02,MCD14A1.A2012123.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3251,2012-05-02,MCD14A1.A2012123.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3252,2012-05-02,MCD14A1.A2012123.FireMask.tif,3742218_2011-11-20_RE1_3A_627058.tif,3742218_2012-12-13_RE4_3A_627058.tif
3392,2012-05-02,MCD14A1.A2012123.FireMask.tif,3742218_2011-11-20_RE1_3A_627058.tif,3742218_2012-12-13_RE4_3A_627058.tif
3393,2012-05-02,MCD14A1.A2012123.FireMask.tif,3742218_2011-11-20_RE1_3A_627058.tif,3742218_2012-12-13_RE4_3A_627058.tif
3460,2012-05-02,MCD14A1.A2012123.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3461,2012-05-02,MCD14A1.A2012123.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3462,2012-05-02,MCD14A1.A2012123.FireMask.tif,3742218_2011-11-20_RE1_3A_627058.tif,3742218_2012-12-13_RE4_3A_627058.tif
3463,2012-05-02,MCD14A1.A2012123.FireMask.tif,3742218_2011-11-20_RE1_3A_627058.tif,3742218_2012-12-13_RE4_3A_627058.tif
3530,2012-05-02,MCD14A1.A2012123.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3531,2012-05-02,MCD14A1.A2012123.FireMask.tif,3742217_2011-11-20_RE1_3A_627058.tif,3742217_2012-11-10_RE4_3A_627058.tif
3157,2013-02-10,MCD14A1.A2013041.FireMask.tif,3742217_2012-12-13_RE4_3A_628235.tif,3742217_2013-02-20_RE1_3A_627058.tif
3646,2013-02-19,MCD14A1.A2013050.FireMask.tif,3742217_2012-12-13_RE4_3A_628235.tif,3742217_2013-02-20_RE1_3A_627058.tif
3716,2013-02-19,MCD14A1.A2013050.FireMask.tif,3742217_2012-12-13_RE4_3A_628235.tif,3742217_2013-02-20_RE1_3A_627058.tif
3717,2013-02-19,MCD14A1.A2013050.FireMask.tif,3742217_2012-12-13_RE4_3A_628235.tif,3742217_2013-02-20_RE1_3A_627058.tif
1476,2013-03-05,MCD14A1.A2013064.FireMask.tif,3742317_2013-02-20_RE1_3A_627058.tif,3742317_2013-10-29_RE5_3A_627058.tif
1337,2014-03-06,MCD14A1.A2014065.FireMask.tif,3742317_2014-01-05_RE1_3A_627058.tif,3742317_2014-11-11_RE2_3A_627058.tif
1407,2014-03-06,MCD14A1.A2014065.FireMask.tif,3742317_2014-01-05_RE1_3A_627058.tif,3742317_2014-11-11_RE2_3A_627058.tif
1408,2014-03-06,MCD14A1.A2014065.FireMask.tif,3742317_2014-01-05_RE1_3A_627058.tif,3742317_2014-11-11_RE2_3A_627058.tif
1478,2014-03-06,MCD14A1.A2014065.FireMask.tif,3742317_2014-01-05_RE1_3A_627058.tif,3742317_2014-11-11_RE2_3A_627058.tif
3178,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3179,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3242,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3243,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3244,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3245,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3246,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3247,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3248,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3249,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3312,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3313,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3314,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3315,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3316,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3317,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3318,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3319,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3382,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3383,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3384,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3385,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3386,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3387,2014-06-02,MCD14A1.A2014153.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3027,2014-06-03,MCD14A1.A2014154.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3028,2014-06-03,MCD14A1.A2014154.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
2887,2014-06-07,MCD14A1.A2014158.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
2888,2014-06-07,MCD14A1.A2014158.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3164,2014-11-28,MCD14A1.A2014332.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3165,2014-11-28,MCD14A1.A2014332.FireMask.tif,3742217_2014-01-17_RE4_3A_627058.tif,3742217_2014-12-22_RE5_3A_629530.tif
3646,2015-01-16,MCD14A1.A2015016.FireMask.tif,3742217_2015-01-08_RE3_3A_627058.tif,3742217_2015-12-09_RE5_3A_627058.tif
3647,2015-01-16,MCD14A1.A2015016.FireMask.tif,3742217_2015-01-08_RE3_3A_627058.tif,3742217_2015-12-09_RE5_3A_627058.tif
3648,2015-01-16,MCD14A1.A2015016.FireMask.tif,3742217_2015-01-08_RE3_3A_627058.tif,3742217_2015-12-09_RE5_3A_627058.tif
3716,2015-01-16,MCD14A1.A2015016.FireMask.tif,3742217_2015-01-08_RE3_3A_627058.tif,3742217_2015-12-09_RE5_3A_627058.tif
3717,2015-01-16,MCD14A1.A2015016.FireMask.tif,3742217_2015-01-08_RE3_3A_627058.tif,3742217_2015-12-09_RE5_3A_627058.tif
3786,2015-01-16,MCD14A1.A2015016.FireMask.tif,3742217_2015-01-08_RE3_3A_627058.tif,3742217_2015-12-09_RE5_3A_627058.tif
3755,2015-01-25,MCD14A1.A2015025.FireMask.tif,3742218_2015-01-08_RE3_3A_627058.tif,3742218_2016-01-02_RE5_3A_627058.tif
3756,2015-01-25,MCD14A1.A2015025.FireMask.tif,3742218_2015-01-08_RE3_3A_627058.tif,3742218_2016-01-02_RE5_3A_627058.tif
3825,2015-01-25,MCD14A1.A2015025.FireMask.tif,3742218_2015-01-08_RE3_3A_627058.tif,3742218_2016-01-02_RE5_3A_627058.tif
3826,2015-01-25,MCD14A1.A2015025.FireMask.tif,3742218_2015-01-08_RE3_3A_627058.tif,3742218_2016-01-02_RE5_3A_627058.tif
3827,2015-01-25,MCD14A1.A2015025.FireMask.tif,3742218_2015-01-08_RE3_3A_627058.tif,3742218_2016-01-02_RE5_3A_627058.tif
3753,2015-01-26,MCD14A1.A2015026.FireMask.tif,3742218_2015-01-08_RE3_3A_627058.tif,3742218_2016-01-02_RE5_3A_627058.tif
3754,2015-01-26,MCD14A1.A2015026.FireMask.tif,3742218_2015-01-08_RE3_3A_627058.tif,3742218_2016-01-02_RE5_3A_627058.tif
